Name,Precursor,Retention,Sample,DotProduct,GaussianScore,Polarity,Purity,Associated
LysoPC 18:0,524.372,2.336,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),736.0,4.5214888454429977E-4,+,0,Associated
LysoPC 18:0,582.378,2.373,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),954.0,0.00383213550645385,-,100,Associated
LysoPE 18:0,480.31,2.462,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),914.0,0.21022990614152304,-,100,Associated
LysoPC 18:0,524.372,2.515,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),936.0,0.2916386197756661,+,0,Associated
LysoPC 18:0,582.378,2.567,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),819.0,0.6179524970389502,-,100,Associated
LysoPC 18:0,524.372,2.704,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),932.0,0.7348712525794121,+,0,Associated
LysoPC 18:0,582.378,2.759,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),668.0,0.2916386197756662,-,100,Associated
LysoPC 18:0,524.372,2.89,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),933.0,0.0038321355064538775,+,0,Associated
LysoPC 20:1,550.388,2.913,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),892.0,0.9809304219154318,+,0,Associated
LysoPC 19:0,538.388,3.358,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),814.0,0.617952497038948,+,0,Associated
PC 14:1_20:2,756.555,7.028,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),976.0,1.0,+,0,Associated
PI 16:0_20:4,857.519,7.504,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),806.0,0.21022990614152182,-,100,Associated
Alkenyl-DG P-16:0_20:5,599.504,7.519,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),955.0,0.38928886296646026,+,100,Associated
LysoPC 24:0,608.465,7.543,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),908.0,0.9809304219154324,+,0,Associated
LysoPC 24:0,666.473,7.555,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),621.0,0.8408989940345686,-,100,Associated
SM d18:0_14:1,675.544,7.589,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.8408989940345654,+,0,Associated
PI 18:1_20:4,883.535,7.598,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),655.0,0.9809304219154312,-,100,Associated
PI 16:0_18:2,833.52,7.624,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),953.0,0.6179524970389515,-,100,Associated
PC 18:2_20:5,862.558,7.626,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),695.0,0.980930421915431,-,100,Associated
PC 16:1_22:6,804.553,7.636,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,2.0532782832426125E-4,+,0,Associated
PC 14:1_22:5,778.537,7.685,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),990.0,0.09732460343508992,+,0,Associated
PI 18:2_18:1,859.535,7.696,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),879.0,0.9809304219154326,-,100,Associated
SM d18:1_16:1,701.56,7.707,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,0.7348712525794078,+,0,Associated
PC 20:5_22:5,854.57,7.752,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),866.0,0.5000061334372926,+,0,Associated
PI 18:0_20:5,883.536,7.791,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),717.0,0.6179524970389463,-,100,Associated
PC 16:1_22:6,804.552,7.825,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,1.0,+,0,Associated
PC 18:4_22:4,830.57,7.827,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),990.0,0.5000061334372928,+,0,Associated
PC 10:0_24:4,754.539,7.9,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),989.0,0.9258759742347429,+,0,Associated
SM d18:1_16:1,701.56,7.901,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),911.0,2.7819650459462275E-7,+,0,Associated
SM d18:0_18:3,727.576,7.948,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),863.0,0.8408989940345694,+,0,Associated
PC 10:0_22:2,730.539,7.997,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),988.0,0.29163861977566563,+,0,Associated
PC 14:0_18:2,788.546,8.008,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),764.0,0.500006133437288,-,100,Associated
SM d19:0_14:1,689.56,8.022,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.7348712525794089,+,0,Associated
PC 15:1_22:5,792.553,8.045,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.9809304219154322,+,0,Associated
Plasmenyl-PC P-18:1_18:4,764.56,8.091,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,0.9258759742347404,+,0,Associated
PC 16:1_18:2,814.563,8.1,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),760.0,0.9258759742347397,-,100,Associated
PC 14:1_22:4,780.554,8.134,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,1.0,+,0,Associated
PI 16:0_18:1,835.536,8.146,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),858.0,0.013140013861681074,-,100,Associated
Alkenyl-DG P-18:0_20:5,627.535,8.154,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),923.0,0.3892888629664612,+,100,Associated
PI 18:0_20:4,885.551,8.184,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),898.0,0.7348712525794089,-,100,Associated
PC 16:0_20:5,838.562,8.186,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),830.0,0.1458210986350211,-,100,Associated
PE-NMe2 18:2_18:2,766.539,8.249,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,0.0072340271905604,-,100,Associated
PC 14:1_20:2,756.554,8.28,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,7.834364708126904E-10,+,0,Associated
PC 11:0_24:4,768.554,8.281,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),988.0,0.9258759742347417,+,0,Associated
PC 12:0_24:4,782.57,8.323,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.00723402719056058,+,0,Associated
Alkenyl-DG P-18:0_20:5,627.535,8.346,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),838.0,0.0019533406392354194,+,100,Associated
Plasmenyl-PC P-16:0_18:3,740.561,8.37,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),907.0,0.8408989940345654,+,0,Associated
PC 18:2_18:2,840.581,8.38,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),577.0,4.5214888454429814E-4,-,100,Associated
PI 18:2_18:0,861.551,8.4,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),931.0,0.6179524970389504,-,100,Associated
PC 11:0_22:2,744.554,8.408,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.2102299061415242,+,0,Associated
PC 15:0_18:2,802.562,8.42,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),759.0,0.6179524970389508,-,100,Associated
PC 18:3_22:4,832.584,8.43,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,1.5261784180472492E-5,+,0,Associated
SM d19:0_15:1,703.575,8.432,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.022966135204770723,+,0,Associated
PE-NMe2 16:0_22:6,790.54,8.444,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),932.0,0.5000061334372865,-,100,Associated
SM d18:2_24:4,805.622,8.452,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.6179524970389448,+,0,Associated
PC 15:1_20:2,770.569,8.473,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.9258759742347397,+,0,Associated
PC 16:1_22:5,806.564,8.493,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.022966135204771344,+,0,Associated
Plasmenyl-PC P-18:0_14:1,716.559,8.494,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),1000.0,0.9809304219154324,+,0,Associated
PC 12:0_24:4,782.57,8.515,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),994.0,0.2916386197756655,+,0,Associated
PC 15:1_22:4,794.569,8.516,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.9809304219154316,+,0,Associated
Plasmanyl-PC O-16:0_20:5,766.576,8.558,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.9258759742347386,+,0,Associated
Plasmanyl-PC O-16:0_18:3,742.58,8.559,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),994.0,0.8408989940345648,+,0,Associated
PI 18:0_20:3,887.567,8.568,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),627.0,0.29163861977566974,-,100,Associated
Plasmanyl-PC O-16:0_22:6,792.595,8.579,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.8408989940345695,+,0,Associated
SM d19:0_17:2,729.591,8.581,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.38928886296646553,+,0,Associated
PC 10:0_20:0,706.536,8.602,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.7348712525794127,+,0,Associated
PC 16:0_20:4,840.578,8.616,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),839.0,0.38928886296646026,-,100,Associated
SM d19:0_15:1,703.575,8.625,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,4.5214888454431023E-4,+,0,Associated
PC 14:0_16:0,764.545,8.635,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),597.0,0.7348712525794086,-,100,Associated
PC 10:0_22:1,732.553,8.646,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.8408989940345686,+,0,Associated
PC 14:1_24:4,808.585,8.688,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.9809304219154321,+,0,Associated
PC 12:0_22:2,758.57,8.69,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.0019533406392353934,+,0,Associated
PC 12:0_24:4,782.57,8.71,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.21022990614152148,+,0,Associated
Plasmenyl-PC P-18:1_20:5,790.573,8.731,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,0.9809304219154309,+,0,Associated
PI 18:0_20:3,887.566,8.761,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),945.0,1.0,-,100,Associated
PE 16:0_20:4,738.509,8.784,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),915.0,0.29163861977566513,-,100,Associated
PC 17:2_22:4,820.584,8.816,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.3892888629664619,+,0,Associated
PC 18:2_18:1,842.593,8.844,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),764.0,0.5000061334372867,-,100,Associated
SM d19:0_15:0,705.59,8.855,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,0.8408989940345698,+,0,Associated
Plasmenyl-PE P-16:0_22:6,746.515,8.865,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),784.0,0.9809304219154311,-,100,Associated
PC 12:0_22:2,758.57,8.874,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.6179524970389474,+,0,Associated
PC 14:1_24:4,808.582,8.876,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,9.580573809204393E-4,+,0,Associated
PC 14:1_22:2,784.585,8.894,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.9809304219154322,+,0,Associated
PC 18:0_20:5,866.592,8.905,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),745.0,2.981146326695783E-8,-,100,Associated
Plasmanyl-PC O-16:0_22:6,792.59,8.913,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.3892888629664661,+,0,Associated
PI 18:1_18:0,863.567,8.923,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),953.0,0.7348712525794089,-,100,Associated
Plasmenyl-PE P-18:1_22:6,772.53,8.949,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),568.0,0.9258759742347397,-,100,Associated
SM d19:0_16:1,717.59,8.977,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,0.9809304219154307,+,0,Associated
Plasmanyl-PC O-16:0_20:5,766.576,8.979,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.9258759742347389,+,0,Associated
PE 16:0_18:2,714.509,9.01,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),679.0,0.8408989940345702,-,100,Associated
PC 14:0_24:4,810.6,9.022,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,0.09732460343509027,+,0,Associated
PE-NMe2 16:0_20:3,768.555,9.032,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),835.0,0.9809304219154326,-,79,Associated
PC 10:0_21:0,720.553,9.042,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),851.0,0.980930421915431,+,0,Associated
PC 16:0_20:3,842.594,9.053,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),715.0,0.840898994034568,-,78,Associated
PC 12:0_22:2,758.57,9.063,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,2.9811463266956244E-8,+,0,Associated
PC 14:1_22:2,784.586,9.084,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.2916386197756686,+,0,Associated
PC 13:0_24:4,796.586,9.086,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.980930421915431,+,0,Associated
PC 11:0_22:1,746.571,9.107,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,1.0,+,0,Associated
PC 13:0_22:2,772.586,9.109,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,5.941242610455851E-6,+,0,Associated
PC 18:4_22:2,834.603,9.13,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),990.0,0.022966135204770723,+,0,Associated
Plasmenyl-PC P-18:0_20:4,852.614,9.143,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),696.0,0.5000061334372871,-,79,Associated
Plasmanyl-PC O-18:0_20:5,794.611,9.151,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.5000061334372881,+,0,Associated
Plasmanyl-PC O-18:0_18:4,768.591,9.172,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),1000.0,0.9809304219154308,+,0,Associated
Plasmenyl-PE P-16:0_20:4,724.527,9.174,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),971.0,0.925875974234742,+,0,Associated
Plasmanyl-PC O-16:0_18:3,742.575,9.216,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.9258759742347397,+,0,Associated
Plasmenyl-PE P-18:1_20:4,750.543,9.218,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),890.0,1.0,+,0,Associated
Plasmenyl-PE P-18:1_20:4,748.53,9.247,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),638.0,0.840898994034568,-,100,Associated
PC 14:0_24:4,810.605,9.259,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,1.0,+,0,Associated
PC 17:0_18:2,830.594,9.267,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),708.0,1.0,-,100,Associated
PC 15:1_22:2,798.6,9.279,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.8408989940345653,+,0,Associated
PC 13:0_22:2,772.585,9.301,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.6179524970389458,+,0,Associated
PC 18:4_22:2,834.601,9.322,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,4.521488845443098E-4,+,0,Associated
Plasmenyl-PC P-18:0_18:2,828.615,9.356,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),944.0,0.7348712525794073,-,100,Associated
Plasmanyl-PE O-16:0_20:4,724.53,9.357,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),772.0,0.9809304219154307,-,80,Associated
Plasmanyl-PC O-18:0_18:3,770.606,9.366,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),1000.0,0.8408989940345646,+,0,Associated
PC 18:2_24:4,862.632,9.368,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),986.0,0.9809304219154324,+,0,Associated
Plasmenyl-PC P-20:0_14:1,744.591,9.389,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.8408989940345696,+,0,Associated
Plasmenyl-PE P-16:0_18:2,700.528,9.41,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),812.0,0.9809304219154323,+,0,Associated
Plasmanyl-PC O-16:0_18:2,802.598,9.421,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),967.0,0.29163861977566863,-,100,Associated
SM d19:0_17:1,731.607,9.434,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.38928886296646614,+,0,Associated
Plasmenyl-PE P-18:0_20:5,748.53,9.448,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),679.0,0.9258759742347423,-,100,Associated
PC 14:0_24:4,810.602,9.456,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.29163861977566957,+,0,Associated
PC 10:0_22:0,734.568,9.458,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,0.38928886296646203,+,0,Associated
PC 18:0_20:4,868.609,9.467,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),757.0,0.5000061334372928,-,100,Associated
PC 16:0_16:0,792.576,9.487,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),969.0,0.9258759742347423,-,100,Associated
PC 16:0_18:1,818.593,9.507,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),790.0,0.38928886296646054,-,100,Associated
PC 10:0_24:1,760.585,9.518,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.6179524970389451,+,0,Associated
PC 10:0_26:2,786.601,9.52,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,1.5261784180472438E-5,+,0,Associated
PC 18:1_18:1,844.614,9.552,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),884.0,3.7723305074590255E-5,-,77,Associated
PE-NMe2 16:0_18:1,744.556,9.57,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),799.0,0.840898994034569,-,100,Associated
SM d19:0_17:1,731.607,9.626,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),988.0,1.526178418047222E-5,+,0,Associated
PC 14:0_24:4,810.599,9.644,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,2.053278283242547E-4,+,0,Associated
PC 10:0_22:0,734.57,9.646,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),993.0,1.526178418047306E-5,+,0,Associated
PE-NMe2 18:2_18:0,770.572,9.675,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),780.0,0.3892888629664604,-,100,Associated
PE 18:0_20:4,766.541,9.676,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),883.0,0.7348712525794132,-,100,Associated
PC 16:0_18:1,818.594,9.7,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),638.0,8.972026985601217E-5,-,100,Associated
PC 10:0_26:2,786.601,9.707,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.9809304219154307,+,0,Associated
PC 10:0_24:1,760.585,9.709,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.0019533406392353726,+,0,Associated
Plasmanyl-PC O-18:0_22:6,820.621,9.729,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),998.0,0.8408989940345658,+,0,Associated
PC 18:2_18:0,844.609,9.737,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),711.0,0.9258759742347391,-,100,Associated
Plasmenyl-PE P-18:0_22:6,774.546,9.757,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),828.0,0.9258759742347387,-,100,Associated
Plasmenyl-PE P-18:0_22:6,776.559,9.792,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),953.0,0.9809304219154327,+,0,Associated
PC 16:1_24:4,836.615,9.812,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.9258759742347421,+,0,Associated
PC 16:1_22:2,812.616,9.831,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),991.0,0.06250306677507315,+,0,Associated
Plasmanyl-PC O-18:0_17:2,758.614,9.832,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,1.0,+,0,Associated
PE 18:2_18:0,742.54,9.867,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),760.0,0.6179524970389516,-,100,Associated
PC 11:0_24:1,774.602,9.875,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),961.0,4.521488845442986E-4,+,0,Associated
PE 18:1_18:1,744.55,9.877,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),967.0,0.8408989940345695,+,0,Associated
PE-NMe2 18:2_18:0,770.572,9.886,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),805.0,3.7723305074590994E-5,-,100,Associated
PC 10:0_26:2,786.601,9.896,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,8.972026985601233E-5,+,0,Associated
PC 18:2_18:0,844.609,9.927,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),723.0,8.021405431059832E-7,-,100,Associated
PC 10:0_23:0,748.585,9.961,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),984.0,0.9258759742347397,+,0,Associated
Plasmanyl-PC O-18:0_14:1,718.576,9.962,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),949.0,0.84089899403457,+,0,Associated
PC 11:0_26:2,800.619,10.004,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,0.9258759742347422,+,0,Associated
PC 17:0_18:1,832.61,10.015,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),623.0,0.9809304219154312,-,100,Associated
PC 16:1_22:2,812.618,10.029,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.013140013861681343,+,0,Associated
Plasmanyl-PC O-20:0_18:4,796.618,10.031,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),967.0,0.2916386197756649,+,0,Associated
PC 11:0_24:1,774.602,10.054,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.6179524970389502,+,0,Associated
Plasmenyl-PE P-18:0_20:4,752.56,10.056,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),880.0,0.210229906141522,+,0,Associated
Plasmanyl-PC O-20:0_14:1,746.607,10.078,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.6179524970389474,+,0,Associated
