PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
446	Unknown	1650	9.880806	10.15439	11.68905	307.0122	31790.6484375	1222057.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	635.813	307.01221:36213 307.06262:44861 308.0145:5546 308.02402:10867 308.06409:7405 309.01001:6702 309.06042:10314 309.91638:7266 309.94046:3626 309.97415:3845 310.03946:9836 310.06339:26940 310.23566:18366 310.92502:16765	
447	Unknown	1650	9.880806	10.15439	11.26716	308.0244	15755.92578125	689569.1875	null	[M+H]+	M + 1	isotope of 446	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	306.1174	308.0145:5546 308.02402:10867 308.06409:7405 309.01001:6702 309.06042:10314 309.91638:7266 309.94046:3626 309.97415:3845 310.03946:9836 310.06339:26940 310.23566:18366 310.92502:16765 312.91544:3603	
448	Unknown	1650	9.743551	10.15439	11.68905	316.9614	29221.466796875	1595986.5	null	[2M+H]+	M + 0	adduct linked to 431_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	572.8754	316.9614:30152 317.0126:8706 317.95917:10011 317.99677:19666 318.99396:27201 319.00949:6960 319.99286:12100	
449	Unknown	1650	9.743551	10.15439	11.68905	316.9615	29221.466796875	1595986.5	null	[2M+H]+	M + 0	adduct linked to 431_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	572.8754	316.9614:30152 317.0126:8706 317.95917:10011 317.99677:19666 318.99396:27201 319.00949:6960 319.99286:12100	
450	Unknown	1650	9.743551	10.15439	11.89981	317.9968	16360.537109375	869776.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	327.2108	317.95917:10011 317.99677:19666 318.99396:27201 319.00949:6960 319.99286:12100 322.99008:125919	
451	w/o MS2:PRZ_M325	1650	9.880806	10.15439	11.82959	325.0229	39593.296875	1670308.5	null	[M+H]+	M + 0		null	325.02719	C12H15Cl3N2O2	Phenol ethers	MPNJTIZLDHWBFX-UHFFFAOYSA-N	CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=N)O	530	True	True	False	null	null	null	null	91.3	791.8659	324.98749:10095 325.02319:40741 325.99106:4219 326.02466:10334 327.00659:7653 327.01974:6025 327.92755:7537 328.03629:4741 329.00705:34801	
452	w/o MS2:PRZ_M325	1650	9.880806	10.15439	11.68905	325.0232	39593.296875	1670308.5	null	[M+H]+	M + 0		null	325.02719	C12H15Cl3N2O2	Phenol ethers	MPNJTIZLDHWBFX-UHFFFAOYSA-N	CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=N)O	530	True	True	False	null	null	null	null	92.3	791.8659	324.98749:10095 325.02319:40741 325.99106:4219 326.02466:10334 327.00659:7653 327.01974:6025 327.92755:7537 328.03629:4741 329.00705:34801	
453	Unknown	1650	9.948978	10.15439	11.1996	326.0247	10150.7705078125	343708	null	[M+H]+	M + 1	isotope of 451	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	203.0154	325.99106:4219 326.02466:10334 327.00659:7653 327.01974:6025 327.92755:7537 328.03629:4741 329.00705:34801 331.00479:5315	
454	Unknown	1650	9.948978	10.15439	11.34025	345.0168	12273.2265625	421036.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	245.4645	344.95474:10836 344.98431:40940 345.01675:15930 345.98621:3519 346.01819:4957 348.01593:3506 348.03918:6607 349.00058:42753 349.04236:3524 350.00238:10213	
455	Unknown	1650	9.948978	10.15439	10.98853	349.0424	2798.53686523438	47862.02734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.97074	349.00058:42753 349.04236:3524 350.00238:10213 350.05423:3942 350.99899:13657 351.92725:9559	
456	Unknown	1650	9.123838	10.15439	10.36196	361.9559	1678.16345214844	24009.060546875	null	[M+H]+	M + 0	adduct linked to 457_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.56327	361.95587:5034 362.9566:13425 362.99164:7796 363.95499:24350 364.01654:8687 364.95312:5228 364.97818:29637 365.20718:8734 365.97919:7242	
457	Unknown	1650	9.53843	10.15439	10.4305	378.9682	3460.07055664063	59005.703125	null	[M+NH4]+	M + 0	adduct linked to 456_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.20142	378.9682:3891 379.99109:11317 381.98944:6012 382.98703:4325 382.99911:14714 383.9505:3527	
458	Unknown	1650	9.743551	10.15439	11.1996	398.9756	13340.4052734375	553022.875	null	[2M+H]+	M + 0	adduct linked to 434_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	266.8081	398.96402:3855 398.97565:16762 399.3465:27466 400.3511:4486 400.98013:3814 401.00894:8599 402.98129:4390 403.66263:6544	
459	Unknown	1650	9.811852	10.15439	10.91825	405.9949	8073.462890625	280047.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	161.4693	405.9949:10046 406.99097:5176 409.0094:21144 410.01028:7139	
460	Unknown	1650	9.880806	10.15439	11.62155	422.9651	13336.6484375	504534.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	266.733	422.96512:17128 423.96408:9193 424.02527:3431 424.96228:6187 424.98721:31743 425.98734:9779 426.98599:14032	
461	Unknown	1650	9.880806	10.15439	10.56994	423.9641	10243.1064453125	309246.25	null	[M+H]+	M + 1	isotope of 460	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	150.8832	423.96408:9193 424.02527:3431 424.96228:6187 424.98721:31743 425.98734:9779 426.98599:14032 427.98828:4155	
462	Unknown	1650	9.811852	10.15439	11.26716	465.0013	11204.5078125	288329.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	224.0902	465.00125:14461 466.00409:3779	
463	Unknown	1650	9.743551	10.15439	11.34025	480.9785	7906.3984375	273924.5625	null	[2M+H]+	M + 0	adduct linked to 436_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.128	480.97934:9939 482.97504:5648 484.97226:6492 484.99463:5473	
464	Unknown	1650	9.743551	10.15439	11.34025	480.9793	7906.3984375	273924.5625	null	[2M+H]+	M + 0	adduct linked to 436_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.128	480.97934:9939 482.97504:5648 484.97226:6492 484.99463:5473	
465	Unknown	1650	9.811852	10.15439	11.68905	491.0127	8743.9990234375	346379	null	[M+H]+	M + 0	adduct linked to 467_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	174.88	491.01266:10926	
466	Unknown	1650	9.674195	10.15439	10.56994	499.9503	7368.791015625	210371.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	141.3906	499.95026:11116 500.9718:5917 501.9516:4612 502.97205:7707	
467	Unknown	1650	9.880806	10.15439	10.77589	513.0044	3737.82080078125	59746.921875	null	[M+Na]+	M + 0	adduct linked to 465_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.75642	513.00439:5011	
468	Unknown	1661	9.948978	10.22387	12.60152	158.9726	829544.0625	56055076	null	[M+H]+	M + 0	adduct linked to 472_[M+NH4]+; found in higher mz's MsMs_472	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14191.01	158.97256:772095 158.97775:32461 158.99643:23934 159.0076:18350 159.01572:19894 159.06125:8096 159.97014:346034 159.97556:35406 160.0455:226743 160.18083:35985 160.97018:9130 160.97356:14280 161.0295:88324 161.04071:32991 161.04593:22482 161.96762:47419 162.00534:13029 162.0302:9338 162.04309:37783 163.02702:10129 163.07536:4218 163.13271:5903 163.96808:19861	54.4792:795 57.77625:701 72.65331:730 73.95676:8727 75.30076:943 75.936:2373 77.75082:863 83.43559:1001 86.16119:915 88.9678:919 91.96722:6769 92.17998:765 92.56356:782 92.96338:1421 93.94656:1005 98.33629:761 98.97574:908 103.54659:757 104.22169:1237 109.9776:2920 114.98302:16786 116.97229:1397 116.98624:2813 117.61769:749 117.9701:6913 117.97546:1437 125.37048:953 130.68883:886 131.11806:818 132.81833:777 132.99341:11256 134.1082:826 134.9966:5135 135.95668:12781 142.78687:797 149.95969:2933 152.71475:837 153.00713:1695 153.67549:1127 153.96722:81981 156.00928:3003 157.95177:897 158.97261:3914 171.97768:8850 176.98312:12410
469	Unknown	1661	9.948978	10.22387	12.24996	158.9726	829544.0625	53257488	null	[M+H]+	M + 0	found in higher mz's MsMs_472	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13643.02	158.97256:772095 158.97775:32461 158.99643:23934 159.0076:18350 159.01572:19894 159.06125:8096 159.97014:346034 159.97556:35406 160.0455:226743 160.18083:35985 160.97018:9130 160.97356:14280 161.0295:88324 161.04071:32991 161.04593:22482 161.96762:47419 162.00534:13029 162.0302:9338 162.04309:37783 163.02702:10129 163.07536:4218 163.13271:5903 163.96808:19861	54.4792:795 57.77625:701 72.65331:730 73.95676:8727 75.30076:943 75.936:2373 77.75082:863 83.43559:1001 86.16119:915 88.9678:919 91.96722:6769 92.17998:765 92.56356:782 92.96338:1421 93.94656:1005 98.33629:761 98.97574:908 103.54659:757 104.22169:1237 109.9776:2920 114.98302:16786 116.97229:1397 116.98624:2813 117.61769:749 117.9701:6913 117.97546:1437 125.37048:953 130.68883:886 131.11806:818 132.81833:777 132.99341:11256 134.1082:826 134.9966:5135 135.95668:12781 142.78687:797 149.95969:2933 152.71475:837 153.00713:1695 153.67549:1127 153.96722:81981 156.00928:3003 157.95177:897 158.97261:3914 171.97768:8850 176.98312:12410
470	Unknown	1661	9.948978	10.22387	12.60152	159.9701	371252.375	23531236	null	[M+H]+	M + 1	isotope of 468	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6628.853	159.97014:346034 159.97556:35406 160.0455:226743 160.18083:35985 160.97018:9130 160.97356:14280 161.0295:88324 161.04071:32991 161.04593:22482 161.96762:47419 162.00534:13029 162.0302:9338 162.04309:37783 163.02702:10129 163.07536:4218 163.13271:5903 163.96808:19861	
471	Unknown	1661	10.01845	10.22387	11.26716	163.9681	18856.021484375	729645.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	361.0896	163.96808:19861 165.00093:19884 165.05096:1011127 165.96516:4875 166.00188:3971 166.01266:3607 166.04793:4719 166.05124:109747 166.05473:23024 166.08653:3234 167.04849:127418 167.05516:10095 167.10678:5476 167.15405:5846 167.9642:3989 168.05165:11315 168.06886:28098	
472	Unknown	1661	9.948978	10.22387	12.74229	175.9853	589362.5625	49495276	null	[M+NH4]+	M + 0	adduct linked to 468_[M+H]+; found in higher mz's MsMs_475; found in higher mz's MsMs_474; found in higher mz's MsMs_473	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9672.527	175.95448:4514 175.98526:564300 175.99908:23180 176.02306:52564 176.09193:8983 176.959:4018 176.98309:533918 176.98839:23244 176.99651:32788 177.007:58616 177.01828:13022 177.05463:4112 177.9807:218484 177.98622:15811 178.05624:5525 178.98051:6511 178.98428:5433 179.03546:6076 179.03989:39591 179.97821:29181 180.04071:6321 180.97839:174332	52.49046:748 52.65884:718 56.94109:802 60.34805:732 64.59764:746 65.31544:744 67.53796:709 70.40285:742 71.12566:855 75.30215:874 83.6914:788 92.96515:840 93.86297:897 102.17737:713 103.80765:895 116.81335:806 116.97212:4039 124.17898:776 131.99545:1591 132.00955:1061 132.99339:847 133.98862:2611 143.76682:715 147.36034:753 151.98546:929 151.99915:4772 152.96947:1141 152.98315:1269 153.67757:750 153.96729:1887 158.97252:992 168.56757:886 171.1405:862 175.98524:2156 176.98312:2389 179.2327:800
473	Unknown	1661	9.948978	10.22387	12.67192	199.0012	657843.5	48525148	null	[M+H]+	M + 0	found in higher mz's MsMs_500; found in higher mz's MsMs_496	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11354.62	198.95117:20938 198.98926:99938 199.00122:632426 199.03915:15139 199.18022:19300 199.94894:46152 199.99913:396435 200.00446:37634 200.02301:42571 200.0341:6171 200.9465:7488 200.99673:247568 201.00224:29426 201.99594:4761 202.00035:7206 202.03851:18985 202.05603:92351 202.18016:11129 202.98225:3982 202.99413:36405 203.03217:5149 203.05678:6755	54.02621:862 55.31594:663 57.46387:736 66.75981:728 74.09713:5122 76.73048:891 77.2501:949 89.99073:781 92.96489:1249 93.92597:780 100.07625:1182 104.22366:927 116.97224:22700 120.99485:708 123.73902:739 127.95502:806 131.99556:10212 134.95877:1378 139.98785:877 140.43727:788 141.66522:835 148.96196:2088 150.49602:1040 152.96939:8167 155.01146:1057 157.9747:3976 162.13449:985 170.97983:1803 175.98537:49390 178.90144:823 199.00146:5287 199.18056:913
474	Unknown	1661	9.880806	10.22387	12.04033	202.9941	35563.62890625	2392784.25	null	[M+H]+	M + 0	adduct linked to 507_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	620.0753	202.98225:3982 202.99413:36405 203.03217:5149 203.05678:6755 204.05345:11490 204.07173:16358 204.99455:5624 205.00369:5449 205.08592:5634 206.0274:20606 206.07762:5112	50.58787:710 52.63065:784 56.50099:838 57.25843:755 58.62675:861 59.58164:734 60.03044:732 71.0473:911 75.82082:795 77.30624:691 88.43957:773 89.78831:796 99.47326:738 102.52794:824 110.09666:907 116.56378:816 120.6332:785 120.96514:1766 139.57684:724 152.06755:817 159.00623:1540 161.02191:1778 168.48549:817 169.98514:775 171.65012:875 176.00943:992 179.97835:2649 185.10762:888 201.01675:1518 203.03249:1862 217.1761:883 217.42743:4069
475	Unknown	1661	9.880806	10.22387	11.82959	202.9943	35563.62890625	2328244.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	586.2749	202.98225:3982 202.99413:36405 203.03217:5149 203.05678:6755 204.05345:11490 204.07173:16358 204.99455:5624 205.00369:5449 205.08592:5634 206.0274:20606 206.07762:5112	50.58787:710 52.63065:784 56.50099:838 57.25843:755 58.62675:861 59.58164:734 60.03044:732 71.0473:911 75.82082:795 77.30624:691 88.43957:773 89.78831:796 99.47326:738 102.52794:824 110.09666:907 116.56378:816 120.6332:785 120.96514:1766 139.57684:724 152.06755:817 159.00623:1540 161.02191:1778 168.48549:817 169.98514:775 171.65012:875 176.00943:992 179.97835:2649 185.10762:888 201.01675:1518 203.03249:1862 217.1761:883 217.42743:4069
476	Unknown	1661	9.880806	10.22387	12.10954	224.0207	12145.64453125	699220.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	242.9129	223.79382:6089 224.02065:13181 225.00946:12975 225.07185:9467 225.20723:9136 226.0209:3581 227.02235:4009 227.06972:3905 228.01912:7609 228.23241:14995 229.00362:3431	
477	w/o MS2:2-[[(Guanidino) (imino)methyl]sulfanyl]ethanesulfonic Acid	1661	9.880806	10.22387	11.40794	249.0015	28364.265625	1630661.75	null	[M+H]+	M + 0		null	249.00865	C4H10N4O3S2	Organosulfonic acids	MFFQNMFIVBUMBX-UHFFFAOYSA-N	NC(=N)NC(=N)SCCS(O)(=O)=O	530	True	True	False	null	null	null	null	77.4	459.1325	249.0015:25918 250.04225:6001 250.05084:54459 250.08606:7207	
478	Unknown	1661	9.880806	10.22387	12.39067	259.9983	18573.4296875	815490.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	371.4686	259.95779:4294 259.99899:19572 260.00888:6653 260.95636:3781 260.99518:14468 261.00198:3642 261.03046:29620 262.03189:9808 262.98154:181121 263.02811:12087 263.98483:11981 264.97632:4603	
479	Unknown	1661	9.948978	10.22387	11.1996	260.9952	20361.0859375	731934.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	401.9901	260.95636:3781 260.99518:14468 261.00198:3642 261.03046:29620 262.03189:9808 262.98154:181121 263.02811:12087 263.98483:11981 264.97632:4603	
480	Unknown	1661	10.01845	10.22387	11.26716	262.0319	8521.4931640625	257825.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	170.4299	262.03189:9808 262.98154:181121 263.02811:12087 263.98483:11981 264.97632:4603 266.0358:41492 266.97421:4586 266.99756:16378	
481	Unknown	1661	9.811852	10.22387	11.89981	262.9815	173761	11578191	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2962.468	262.98154:181121 263.02811:12087 263.98483:11981 264.97632:4603 266.0358:41492 266.97421:4586 266.99756:16378 267.03802:7220 267.04749:46407	
482	Unknown	1661	9.811852	10.22387	10.56994	263.9847	11005.9560546875	403731.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.5432	263.98483:11981 264.97632:4603 266.0358:41492 266.97421:4586 266.99756:16378 267.03802:7220 267.04749:46407 268.00931:3334 268.03311:10930 268.04846:6131 268.91409:4254	
483	Unknown	1661	9.811852	10.22387	10.56994	263.9848	11005.9560546875	403731.5625	null	[M+H]+	M + 1	isotope of 481	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.5432	263.98483:11981 264.97632:4603 266.0358:41492 266.97421:4586 266.99756:16378 267.03802:7220 267.04749:46407 268.00931:3334 268.03311:10930 268.04846:6131 268.91409:4254	
484	Unknown	1661	10.01845	10.22387	10.63695	277.9687	9775.833984375	221529.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	180.1433	277.96869:12212 277.98163:3820 278.00992:5298 278.95532:4453 278.96631:13115 279.00482:7548 279.09326:5720 279.15909:9429 280.9541:76813 280.96286:4820 281.95184:95706 282.01343:85259 282.22137:7102 282.94882:26769	
485	Unknown	1661	9.811852	10.22387	11.54858	278.9663	13335.3173828125	558503.375	null	[M+H]+	M + 0	adduct linked to 490_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	266.7063	278.95532:4453 278.96631:13115 279.00482:7548 279.09326:5720 279.15909:9429 280.9541:76813 280.96286:4820 281.95184:95706 282.01343:85259 282.22137:7102 282.94882:26769 282.97467:28714 283.01529:13235 283.02444:4071	
486	w/o MS2:Clafen (Cyclophosphamide)	1661	9.948978	10.22387	10.77589	283.0157	16572.662109375	560019.25	null	[M+H]+	M + 0		null	283.01404	C7H15Cl2N2O2P	Nitrogen mustard compounds	CMSMOCZEIVJLDB-UHFFFAOYNA-N	ClCCN(CCCl)P1(=O)NCCCO1	530	True	True	False	null	null	null	null	98.6	241.3033	282.94882:26769 282.97467:28714 283.01529:13235 283.02444:4071 284.01068:10780 284.02911:7336 284.04642:133912 284.94684:5060 284.97253:7563 285.00809:37323 285.0477:35743 285.0752:3355 285.91589:5203 286.00839:9659 286.04337:27811 286.05157:3981 286.23743:3731 286.92422:9289 287.00552:15025 287.04568:5737	
487	Unknown	1661	9.948978	10.22387	10.77589	284.0111	10513.5986328125	366617.4375	null	[M+H]+	M + 1	isotope of 486	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	182.5293	284.01068:10780 284.02911:7336 284.04642:133912 284.94684:5060 284.97253:7563 285.00809:37323 285.0477:35743 285.0752:3355 285.91589:5203 286.00839:9659 286.04337:27811 286.05157:3981 286.23743:3731 286.92422:9289 287.00552:15025 287.04568:5737 288.25302:20571 288.99207:13649	
488	Unknown	1661	9.607503	10.22387	10.84631	290.046	6810.435546875	360971.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.8826	290.04599:7539 292.94775:43385 292.98526:10427 293.94525:30301 293.99631:7516 294.0856:22742 294.94293:10825	
489	Unknown	1661	9.811852	10.22387	12.10954	292.9478	37437.76171875	1829940	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	748.7552	292.94775:43385 292.98526:10427 293.94525:30301 293.99631:7516 294.0856:22742 294.94293:10825 295.97839:4338 296.92822:7540 297.92612:4326	51.55941:840 51.61481:747 53.19051:757 56.48528:826 56.8764:779 58.73038:774 62.80257:794 68.04851:751 68.4056:733 72.35197:730 73.69607:735 76.86359:843 81.5702:1006 88.30042:807 89.36727:727 92.96212:901 94.12593:784 96.04268:862 101.45956:814 105.87107:828 105.99457:919 117.89681:775 126.21499:859 127.55247:763 128.60046:914 132.12427:968 133.86485:920 147.75815:880 154.50983:1022 156.76938:925 167.96498:928 172.35693:924 180.25352:899 215.24359:10618 222.45969:839 244.91019:2350 245.89809:1017 246.90578:10661 251.9072:3614 261.89276:1838 273.75015:840 286.92032:1965 287.9082:5419 310.92343:917
490	Unknown	1661	9.811852	10.22387	10.50021	295.9784	3976.21240234375	95080.8125	null	[M+NH4]+	M + 0	adduct linked to 485_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	63.91587	295.97839:4338 296.92822:7540 297.92612:4326 297.99118:21801 299.98618:90655 300.02408:59020 300.9476:6265	
491	Unknown	1661	9.948978	10.22387	11.34025	301.9822	40014.203125	1785142.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	760.4106	301.98193:40709 302.02164:8552 302.03961:4414 302.0567:7441 302.94431:5554 302.98227:19460 303.97906:5418 304.02646:3453	
492	Unknown	1661	9.880806	10.22387	10.50021	302.9819	16557.130859375	461018.53125	null	[M+H]+	M + 0	adduct linked to 495_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	157.6398	302.94431:5554 302.98227:19460 303.97906:5418 304.02646:3453 307.01273:31330 307.06247:38332	
493	Unknown	1661	9.880806	10.22387	10.50021	302.9823	16557.130859375	461018.53125	null	[M+H]+	M + 1	isotope of 491	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	157.6398	302.94431:5554 302.98227:19460 303.97906:5418 304.02646:3453 307.01273:31330 307.06247:38332	
494	Unknown	1661	9.811852	10.22387	12.04033	315.9637	26499.783203125	1262778.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	529.9957	315.96368:27494 316.00211:4723 316.06747:15600 316.07977:12967 316.96155:28543 317.01263:7882 317.06897:6682 317.95901:6462 317.99661:16536 318.9938:24307 319.95779:6468 319.99283:12566	
495	Unknown	1661	9.811852	10.22387	11.54858	319.9928	10611.2294921875	454696.5	null	[M+NH4]+	M + 0	adduct linked to 492_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	212.2246	319.95779:6468 319.99283:12566 320.99158:4363 322.98993:127711 323.03922:6829 323.99142:24051 324.98724:10057	
496	Unknown	1661	9.811852	10.22387	12.32032	322.9899	117390.2890625	5511289	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2347.806	322.98993:127711 323.03922:6829 323.99142:24051 324.98724:10057 325.02292:42303 326.02368:11722 327.02048:14074 327.92697:9125	54.59284:879 54.961:865 54.98454:859 55.44713:728 55.984:915 56.2882:811 56.93942:812 57.18678:804 57.5894:878 58.11995:815 59.91067:904 62.13168:745 62.47696:846 70.9402:783 76.75803:831 88.00833:823 96.14604:871 108.56539:892 117.66491:882 123.5526:793 173.01093:807 180.97842:3213 198.98898:8367 200.32465:879 216.60329:1010 217.07326:6848 237.97421:963 240.21017:935 268.29285:858 270.2363:808 274.12289:841 277.00824:1589 300.00601:936
497	Unknown	1661	9.743551	10.22387	10.98853	323.9914	20740.01953125	950258.375	null	[M+H]+	M + 1	isotope of 496	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	382.768	323.99142:24051 324.98724:10057 325.02292:42303 326.02368:11722 327.02048:14074 327.92697:9125 328.00674:4771	
498	Unknown	1661	10.01845	10.22387	11.1996	327.0205	9496.193359375	274553.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	189.9239	327.02048:14074 327.92697:9125 328.00674:4771 329.00677:35002 329.94421:4169 330.00842:5248	
499	Unknown	1661	9.743551	10.22387	12.18255	329.0068	31591.67578125	1759777.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	617.8688	329.00677:35002 329.94421:4169 330.00842:5248 332.04483:7326 333.93939:23093	
500	Unknown	1661	9.811852	10.22387	11.89981	338.9675	59033.41015625	3078596	null	[M+NH4]+	M + 0	adduct linked to 502_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1169.849	338.96747:61574 339.97034:5205 340.96286:35827 341.00031:13268 341.01215:6900 341.96033:29834 342.01114:11355 342.95877:23065 342.98346:14212 343.00833:8306 343.95856:5980	51.549:875 52.3806:823 53.38293:952 60.23347:780 60.40294:743 65.45219:1017 68.29984:913 70.94387:768 71.93803:913 73.22969:867 75.92798:928 78.78169:791 82.30952:752 87.72909:808 98.7282:814 100.63766:820 104.22544:817 109.71937:897 115.12825:982 139.79002:862 142.57962:862 151.62459:891 163.41582:904 163.45132:903 173.70488:982 174.57787:868 180.9787:1401 198.98888:2022 217.20403:7371 222.96211:822 230.51149:810 243.6512:836 274.97501:10053 292.98563:7961 305.43634:921 320.99863:854 324.0014:888
501	Unknown	1661	9.880806	10.22387	12.04033	340.9629	35683.30859375	1601292	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	713.6662	340.96286:35827 341.00031:13268 341.01215:6900 341.96033:29834 342.01114:11355 342.95877:23065 342.98346:14212 343.00833:8306 343.95856:5980 343.9845:3540 344.00824:3465 344.95435:10521 344.96609:3735 344.98428:38686 345.01675:10544	
502	Unknown	1661	9.880806	10.22387	10.91825	343.9586	4540.96435546875	169641.125	null	[M+Na]+	M + 0	adduct linked to 500_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	86.43707	343.95856:5980 343.9845:3540 344.00824:3465 344.95435:10521 344.96609:3735 344.98428:38686 345.01675:10544 345.98706:4764 347.01385:4266 348.03854:5550	
503	Unknown	1661	9.948978	10.22387	11.34025	350.0016	10806.5615234375	542428.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	212.0331	350.00162:13489 350.05609:3801 350.99841:10626 351.92599:6007 352.94498:5802 352.95844:3727 353.94247:6810	
504	Unknown	1661	9.811852	10.22387	11.26716	357.9376	35422.53515625	1674567.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	665.5912	357.93762:38986 357.98804:4542 358.93594:11035 358.96091:8848 358.97324:9570 360.95721:8075 360.96893:6119 360.99387:11983 361.99567:5052	
505	Unknown	1661	10.01845	10.22387	10.4305	366.0319	3800.37817382813	73972.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.41847	365.97919:5179 366.03186:5954 366.97437:4792 368.03223:5567 368.77585:3813 368.99374:3564	
506	w/o MS2:dUDP	1661	9.880806	10.22387	11.54858	389.0153	16558.232421875	612235.625	null	[M+H]+	M + 0		null	389.01456	C9H14N2O11P2	Pyrimidine 2'-deoxyribonucleoside diphosphates	QHWZTVCCBMIIKE-SHYZEUOFSA-N	O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O	530	True	True	False	null	null	null	null	99.7	331.1646	389.01529:20424 391.01276:6082 392.67175:19029 393.1727:6999	
