,RT,m/z,polarity,ID,molec_class,Features Found,1700s_extract_blank_rep1,1700s_extract_blank_rep2,1700s_extract_blank_rep3,1700s_QCdil_025,1700s_QCdil_050,1700s_QCdil_100,1700s_QC1,1700s_QC2,1700s_QC3,1700s_QC4,1700s_QC5,1700s_QC6,1700s_QC7,1700s_QC8,1700s_QCdil_150,1700s_QCdil_200,1700s_resuspension_blank_rep1,1700s_resuspension_blank_rep2,1700s_water_blank_rep1,1700s_water_blank_rep2,1727_27_RBG,1727_28_RBG,1727_29_RBG,1728_27_RBG,1728_28_RBG,1728_30_RBG,1731_30_RBG,1731_31_RBG,1731_32_RBG,1732_27_RBG,1732_28_RBG,1732_29_RBG,1735_29_RBG,1735_30_RBG,1735_31_RBG,1741_26_RBG,1741_27_RBG,1741_28_RBG,1742_32_RBG,1742_33_RBG,1742_34_RBG,1743_31_RBG,1743_32_RBG,1743_33_RBG,1746_30_RBG,1746_31_RBG,1746_32_RBG,1748_29_RBG,1748_30_RBG,1748_31_RBG,1754_30_RBG,1754_31_RBG,1754_32_RBG,qc_rsd,qc_dil_mse,is_monotonic,is_id,superclass,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,coef_all_ogtt,pval_all_ogtt,coef_sex,pval_sex,coef_male_ogtt,pval_male_ogtt,coef_female_ogtt,pval_female_ogtt,qval_all_ogtt,log_qval_all_ogtt,qval_sex,log_qval_sex,qval_male_ogtt,log_qval_male_ogtt,qval_female_ogtt,log_qval_female_ogtt
vl_5387,16.271,591.57477,+,Unidentified,Unidentified,45.0,16.324083525244838,16.362050388666024,16.305341212398556,19.87217535847769,21.4134510312006,22.354093257492863,22.098853983144647,22.140672100730544,22.15755030122133,22.05324997296824,22.14356675364112,22.072392247442643,22.131937002171764,21.668886116431327,22.97191452087588,23.40987760071948,16.2363876947216,16.33982130089233,16.551012385435776,16.19501802497878,23.74090444560497,24.74769376133145,23.72014851486462,22.186296546803383,24.35183186609362,23.505600009238982,22.15059451301679,22.030124233324702,21.040388028144715,21.102540811369025,20.937799624594327,21.79648726431469,23.064401562004228,21.589205992610182,22.569327672938904,22.941004935204585,21.58052565351975,23.168965002093348,19.160194862984955,20.9921161320062,22.4931698669556,20.579007228310317,21.13382047960932,19.77442816990115,22.01042732079096,22.99480485392986,21.93801201790185,22.56380924776838,23.13836024228273,23.30472242886225,23.826038558053924,19.877708051813173,21.547827564092227,2.73442388180796,0.0479914669940038,True,False,Unidentified,,,,,lipid,8.808632780676147e-05,0.0367811003090577,1.0359848108530103,0.0236055140736566,6.732645473044567e-05,0.4877921766712021,4.350987187745831e-05,0.4799519969156353,0.1127786847688734,0.9477729744838898,0.0654328284848729,1.1842043059155765,0.6974765965072393,0.1564703603529821,0.9635596965624657,0.0161213738112868
vl_5391,16.274,715.62598,+,Unidentified,Unidentified,56.0,16.23490645249472,16.272873315792044,16.216164139528452,20.92149251918642,22.092597938483085,22.76768447976364,22.455832127606207,22.517484863259764,22.414322243711688,22.343951945154537,22.59475938410069,22.447124766756566,22.26631851154055,22.35883443311313,23.323400443523543,23.708177572326612,16.147210621882753,16.176571307060488,16.461835312613903,16.10584095225415,24.337724971302016,25.037687806701555,24.12020645900992,22.27911546394717,24.552963268467703,23.410950023231965,22.594551236793805,22.634390251520543,21.52384538252964,22.062988107576174,21.408469002137927,22.584940900275196,23.402668736913657,22.17267522233382,23.1081872149793,23.66021690659286,22.12986248713943,23.35838310295777,20.00276619647116,21.485461575861176,22.939154460438644,21.145757233356463,21.791422148586697,20.10018357273312,22.01891992949192,22.663509875185166,21.863509674041868,22.565221211984284,23.55640846975858,23.102045892880227,24.19911707518812,20.546081253935377,22.012808556739497,7.463859686120236,0.0267248590918686,True,False,Unidentified,,,,,lipid,8.726611474842643e-05,0.0234729684059053,1.1337385339324155,0.0059848951960069,2.95585827462182e-05,0.7364230631945504,4.386028423794704e-05,0.4130406072852257,0.0863164342556997,1.0639065087220312,0.020119434914236,1.6963842212838771,0.8608249863235928,0.065085135654253,0.9635596965624657,0.0161213738112868
vl_5394,16.285,565.55933,+,Unidentified,Unidentified,34.0,16.228483177737942,16.266450041067777,16.20974086483058,19.58390507985864,21.052452499290123,22.048618316417304,21.65578557036831,21.606845660522517,21.77158496482622,21.794990605214203,21.64702977106561,21.759571814625108,21.829165533327725,21.40428468676064,22.556691362891883,23.040061423124072,16.14078734705626,16.17014803231446,16.455412037959093,16.099417677539584,23.35121887339835,24.356126839246425,23.390121185489097,21.53656808869689,24.016607962834552,22.907185258326447,21.577198466111213,21.536084567353694,20.71518055507892,20.674121813983643,20.533783087979213,21.41932685801505,22.52028595455004,21.314857057008915,22.10094055167691,22.563832832206582,21.27804931468055,22.52267687794124,19.428199042872563,20.76554843211868,22.01032305432157,19.731443787787587,20.99556032942273,19.309228969185416,21.366531982344945,22.691075551000107,21.724473972802016,22.03593669009095,22.83477709615141,23.11163398678869,23.23831576738232,19.79752798177666,21.052973451676205,5.896970421346206,0.0443928139585333,True,False,Unidentified,,,,,lipid,7.50685117255129e-05,0.0663447345361287,0.9700460768319455,0.0278686633888032,5.641270081473533e-05,0.5605919386738533,2.7906411252062203e-05,0.6332394269226456,0.1655126535269738,0.7811687985838844,0.0740041817719481,1.1307437387937709,0.7435761733138002,0.1286745349358114,0.9635596965624657,0.0161213738112868
vl_5395,16.286,689.61041,+,Unidentified,Unidentified,47.0,16.172062561596306,16.170312566245048,16.15332024873116,20.641180938695296,21.673068418380023,22.31046783593288,22.025981221113597,22.04130142858178,21.99913863257947,21.95837332499485,22.1284253842685,22.04540361941702,21.990403444424132,21.88687783006888,22.919631716806787,23.366058799999696,16.084366731066854,16.11372741635383,16.39899142181506,16.04299706146639,23.730116596202773,24.62124554120391,23.828996227074544,21.52535979730038,23.579303220799517,22.991630307609288,22.10722569003511,22.043735252847867,21.317132135764545,21.59688606266366,21.16741289206485,22.175620134655617,23.00259559053892,22.05293144407034,22.657096752673656,23.305801623197603,22.10329983494734,23.09557519828212,20.24465249721284,21.33911481849116,22.50823122286401,20.70905160663976,21.36817959347892,20.042387617773095,21.76445729952677,22.65846570473261,21.62818997186543,22.292103197197687,23.38138694160687,22.97962778844205,23.69833119904101,20.36080085710075,21.55907618942875,3.809445449428847,0.0489049174309048,True,False,Unidentified,,,,,lipid,6.972676366972695e-05,0.0497256259508418,0.9843608824384532,0.0094059504045181,1.598037580699096e-05,0.8447964326794559,2.9054969139689544e-05,0.5590687144634632,0.1365726828451095,0.8646361591906049,0.0297592862100016,1.5263774897516689,0.920765284434757,0.0358510632516758,0.9635596965624657,0.0161213738112868
vl_5405,16.327,844.74561,+,TG 50:4,TG,158.0,17.124892066267677,17.34897740452675,18.44036872139114,26.16308998083917,27.45559790246209,28.200281220237454,28.05379414045047,28.186468374545576,28.11009115208403,27.96031612172577,27.847690111937748,28.025899126758773,27.83852880943258,27.348424064514585,28.617001266066563,29.065964837021586,17.470037438224896,17.35104260746069,21.91236222276253,17.05496613121258,27.74323138352567,29.28193219741466,28.22426809313049,29.06267150571045,29.09271332542178,29.13375239150075,27.81890156881206,26.787679856789744,27.187513996225764,26.917122436331443,27.7612379449973,27.09548356708732,28.69499622584203,27.596795848263657,27.673102207393114,27.951265582026387,27.97175236342333,28.676690638442366,26.340332817099,26.918315274927217,27.75547047751389,27.73945578872114,27.270523090879603,27.3443683526382,28.723717631424627,29.605310497042478,29.75800590321808,29.34075481088908,27.90249515498882,29.75644966304957,27.56763249893333,26.93119730059187,27.678442583779443,8.971863077770047,0.0225857660572256,True,True,Glycerolipid,50.0,4.0,50:4,True,lipid,3.6571774427807146e-05,0.2300273434826246,0.2792139769493884,0.4040835931272751,0.0001086777737639,0.0668019078731512,7.431067706913878e-06,0.8846956040119625,0.3839188760942396,0.4157605344519227,0.5188609820960749,0.2849489866523241,0.3274259695189265,0.4848868778517302,0.9672699316188826,0.0144523124178722
vl_5407,16.33,846.75275,+,Unidentified,Unidentified,16.0,17.034837900377205,17.131713073695213,16.934521139877607,22.96780354438887,24.29195104590567,24.57652003837553,24.45723531753356,24.592607541521502,24.62531362531196,24.42541888832441,24.86641367919501,24.42063065438536,24.26483129563686,24.15532551742578,24.937646401587664,25.503203348814477,17.102709858461157,17.082855763011374,17.70156570068556,16.911848068098976,24.85100351764006,25.782024458594776,25.04529128282581,26.00498437651935,24.9489394611751,26.078955766589257,24.864242115775053,23.46762322214717,24.221178284888087,24.002718709533365,24.403118045593207,23.386209473823754,25.791874736039087,24.03465857941499,23.681385001088906,24.49742714786624,24.48912995566311,25.455107418415103,23.798032738500428,23.502116259988863,24.452205928533537,24.86519425422105,24.036548661721056,24.064144725865976,24.91338061719182,26.14843972403703,25.32973416586346,25.71500093798617,24.792673295179625,26.10237881399068,23.895102010890696,23.62768397194546,24.210089710555117,13.897711913256469,0.1440878101660989,True,False,Unidentified,,,,,lipid,4.298769810901133e-05,0.1157717821404887,0.2743124487587378,0.3643683175375675,0.0001047588113042,0.1259510418919499,2.2314614359636355e-05,0.5791165315330515,0.234512071515349,0.6298347970530742,0.4777609474766445,0.3207893526785481,0.3841843530115692,0.4154603269785232,0.9635596965624657,0.0161213738112868
vl_5409,16.336,1043.7561,+,Unidentified,Unidentified,17.0,16.052140838345544,16.103748309768026,15.951824078701923,19.210422330900037,20.452408448225498,21.037826583210748,20.72657505216065,20.721986791656114,20.64602148806681,20.716917045489836,20.865603161245737,20.35138956730332,20.43684103560975,20.49919970616283,21.297140468211595,21.399285868682195,16.12001279656363,16.100158701429354,16.30756925175254,15.9291510061663,20.856408239660333,19.90458549955564,20.07796979302291,19.38300784652249,19.82010614552895,20.04499338214461,21.778154770206385,22.109840442723016,22.102952184019557,19.78766137293878,20.79419233698138,20.562130931216164,21.499243384631107,21.187730112183107,21.80705808125881,19.728012840774756,20.24956654564309,19.85615341887359,21.40847592213044,21.639353693141796,20.63721874176358,22.211133098041216,22.278135804193745,22.619221785560985,19.566435497825424,18.830510890341287,18.804125817050416,20.75664112521617,21.290861523066475,19.553558551971957,21.84283850859806,22.764388877326883,22.46777973286256,12.10723913315319,0.1430946209066817,True,False,Unidentified,,,,,lipid,-3.841102049597403e-05,0.3007686757322819,-0.8883912804953935,0.0234834447818375,-0.0001552786953828,0.0017820174124388,7.08328867958136e-05,0.2382357493782049,0.4678544818200799,0.3298892058357662,0.065285353821648,1.1851842378347996,0.1055845316870008,0.9763997020203944,0.9635596965624657,0.0161213738112868
vl_5414,16.372,870.76154,+,TG 16:1_18:2_18:2,TG,63.0,18.45091719879725,16.913224313079436,18.321995732399856,26.48917905693769,27.68109449186341,28.43202310346184,28.307132871405404,28.44587003447898,28.207556388011465,28.06875405477857,28.191747000308624,28.19328523496814,28.148865218973967,27.86005212527534,28.988062041046884,29.300744253133733,16.88422109723027,16.864367001098376,17.142569307952545,18.700989135017576,27.32297311139016,29.275908915413986,27.703016247563244,29.496187815352776,29.436826613333498,29.500759082975,28.226772230571623,27.5024190485703,27.67661732410872,27.367465438538936,28.14610433142832,27.325933584728016,29.149168069136632,27.97822199417404,27.8189275538823,27.969204911644667,28.16531305698765,28.77435279686177,26.95825208171617,27.10532034952635,28.08011735036044,27.8735053960708,27.564618137587484,27.649120193826747,29.01859583298505,29.842082489551803,29.9065677140482,29.624349436420825,28.32397144684168,30.12615448556462,27.91467478673232,27.388870252585388,27.90650165083038,8.652278425661397,0.0166752478435387,True,True,Glycerolipid,52.0,5.0,52:5,False,lipid,3.2874105012170194e-05,0.2689021108000344,0.1015514455663519,0.7565747018522123,0.0001159226812642,0.0741635304909934,1.6845288131205668e-05,0.7249073667923389,0.4298806088337818,0.3666521447095165,0.8150372924498833,0.0888225194383432,0.3396474729732452,0.4689716122755445,0.9635596965624657,0.0161213738112868
vl_5421,16.405,549.49036,+,Unidentified,Unidentified,16.0,16.13368768333128,16.233744761324896,16.140297602166786,20.20083772138337,20.75274772832955,22.093336578488547,21.93002660546579,22.20922717655116,22.00447075224933,21.953540638534506,21.80523336356581,21.697354902726527,21.789840635195574,20.83403985515085,22.39860667297385,23.12221123314373,16.05384504003633,15.997541727748018,16.46308975659756,16.205728801573045,21.629274306925097,23.01064889192762,21.82426437971209,22.8705303125307,22.82481315772371,22.9373049247529,21.92354486746931,21.323649912752277,21.068253209363743,18.80098287810726,20.423726922306574,18.967018873078207,23.04762130669532,21.40714654756156,21.36827969673892,21.287464978693954,21.23362910194697,22.291654007515,21.13810170388159,21.01499110836235,21.998153508916943,22.13594869895499,21.56401226545334,21.291635829957464,22.808082487284324,24.30709724594069,23.112872310319798,23.62059226900304,22.407407277630803,24.114719354754243,21.50490077851885,20.59119163317165,21.524721116473224,12.04672284033782,0.0413279652594075,True,False,Unidentified,,,,,lipid,1.542040706746506e-06,0.9695359056052844,-0.4855912908194189,0.2657670660637781,0.0001344449503577,0.222877177524689,1.0946397455903e-05,0.8349544958839833,0.9853034977472026,0.0064299754974815,0.3811606333259632,0.4188919601117774,0.4687471015241932,0.3290614046955648,0.9635596965624657,0.0161213738112868
vl_5428,16.433,818.72925,+,TG 48:3,TG,27.0,22.225383865952693,22.07884851547053,21.939191850358128,23.18348931282359,23.928440962386805,24.65517868301529,24.620297147878635,24.493631634529912,24.34150061463835,24.425324375778704,24.14145547118033,24.29283888040465,24.283694848358888,24.17616647230307,25.01901186489456,25.348564939498587,22.078209017427923,21.958073917750813,24.38139327678487,21.83031329450481,24.582322681449693,25.47124456621325,24.6727743805014,25.51603587653875,25.50643578182028,25.541991926409192,24.588608209288918,24.402696292789795,23.661197501479272,24.0232499107566,24.43791197169427,23.745027875360968,25.15781817096802,24.095076100383068,24.176722030346788,24.45127426160984,24.60924904296966,25.288289279574744,23.57176868901982,23.51184136229053,24.33965098681333,24.353369564887277,23.572166808263265,24.3529476676043,25.048560576722668,25.79988249420631,25.978781492948773,25.57906231085635,24.363109559723224,25.831889523204936,24.14895989587665,23.632342380358672,24.122423823287207,10.972770513371495,0.0993422288093463,True,True,Glycerolipid,48.0,3.0,48:3,True,lipid,3.750928462545013e-05,0.114436492663117,0.2595138604608071,0.3230596110222876,9.843743442929608e-05,0.036649454444321,1.4916734361524731e-05,0.705391347091912,0.2333027850422257,0.6320800768031135,0.4381409316868793,0.3583861725799311,0.2801872693082939,0.5525516013656001,0.9635596965624657,0.0161213738112868
vl_5436,16.484,987.81964,+,Unidentified,Unidentified,77.0,16.34080658207856,16.37986246836379,16.371779527683575,25.17299860242702,26.267653926025808,26.73566480403184,26.696921877692787,26.484044315941187,26.508043235493112,26.466210581489705,26.392248632986743,26.29160691307538,26.393999527260977,26.37332192111853,27.00552809970541,27.15223875674877,16.328842923401456,16.335257900108402,16.624775080732565,16.289200938977693,26.57704408063924,27.09619954388479,27.065615464995396,27.351924538858448,27.195826813109235,27.07307014249417,27.009816540777077,26.49153780159302,27.0326660793257,25.65285672601284,26.41884842020696,25.959294145691164,27.206535819305053,26.57973532626949,26.552479022465423,26.510667693164237,26.548013089541733,26.869036099227444,26.178877250126348,26.28779194368275,26.243708869271856,26.28909548856325,26.56608411965069,26.705494245458315,26.64252272059372,26.855025356320283,27.30227308479912,27.237922691074587,26.989215575033832,27.41664317571732,26.986327615118466,26.75116037578046,26.827491450864088,9.030619605206343,0.1827940744401481,True,False,Unidentified,,,,,lipid,2.056181429216288e-05,0.1276492103826463,-0.0569487818173417,0.704165001618096,4.584705908886082e-05,0.2384221607446904,3.2602706128715786e-05,0.0531454589675714,0.2495081473046364,0.602915268590988,0.7780284633262878,0.1090045145277593,0.4779460762222461,0.3206210994551892,0.7605072105460042,0.1188966639443215
vl_5437,16.487,951.74719,+,TG 58:9,TG,79.0,17.291041776259867,16.785159618344732,17.491557402774998,27.25488582357448,28.40669465266134,28.673566629291333,28.874935815146618,28.826141949743267,28.548942391566857,28.490840089102004,28.597703768705564,28.46939020056533,28.423306624796,28.39331989265585,29.16270152809656,29.13070067732387,17.31957608448147,17.012543594489355,19.78669741212717,17.481880315375847,28.489982533134597,29.474832077920315,29.08971866664605,29.575398688135078,29.66612941046532,29.546011552365425,28.91328703448077,28.578489042924858,28.921812169383752,27.754291881263185,28.43393691687583,28.003445729291258,29.56455775124977,28.592610104274407,28.518580947054424,28.50227729381283,28.60344645388709,28.889457527308718,28.187569881405533,28.30758571573355,28.367160985418455,28.58019673094616,28.585441964529917,28.69285950069792,28.871215662453757,29.172829912069982,29.446495060542095,29.3398556670145,28.849726940330463,29.641164418296466,28.83495147557019,28.763842489836275,28.74602387156621,12.752889229655146,0.2358604527450081,False,True,Glycerolipid,58.0,9.0,58:9,True,lipid,2.45071264858937e-05,0.1219922747019745,0.0247280287344615,0.8885035869186306,6.109213562367581e-05,0.2158217376846271,2.6606333622078516e-05,0.1361855860978919,0.2425381818801112,0.615219882321358,0.917539651850612,0.0373751584570006,0.4671210212900149,0.3305705882360185,0.9034200021922502,0.0441102981607726
vl_5440,16.492,601.52264,+,Unidentified,Unidentified,74.0,16.46742601440784,16.953225334544257,16.63154755152201,22.69646314981623,24.121725642551496,24.807285993695583,24.797489278639183,24.736068089158568,24.62870912780944,24.52259061580681,24.138036878300337,24.40277438389304,24.476086771478275,24.115727470881566,25.346582024649987,25.52196611832488,16.45546235585158,16.49615353690116,17.660775660263347,16.393330396638362,24.409869808688452,25.355638248593216,25.092906141135312,25.767529264428997,25.781541843322035,25.981686404448645,24.850747553653257,23.993716898267422,24.516192597753623,23.48966316184157,24.18451852405825,23.6207621590496,25.486809479703552,24.321976598574523,24.28433873568964,24.32619214092632,24.066754756187237,24.304364126977077,23.455531952836274,23.603215188740997,24.294114638547494,24.370337699809514,23.832301169545183,23.88324097679974,25.026522900870308,25.704376845405623,25.9831383892796,25.88225926947692,24.50403276936035,26.228337684262225,24.41440048842165,24.21791419150333,24.07120042416153,14.842193043767304,0.0389300559132428,True,False,Unidentified,,,,,lipid,3.259118189833445e-05,0.217463859701406,0.0965488907585707,0.7407676495734834,7.404018343805152e-05,0.2598857818390347,3.086280447524769e-05,0.4390282228785853,0.3665648369644436,0.4358491974336295,0.805329967655576,0.0940261397933318,0.5007555308605792,0.3003742452116912,0.9635596965624657,0.0161213738112868
vl_5441,16.494,1007.73657,+,Unidentified,Unidentified,64.0,16.203571088186738,16.24262697434536,16.234544033772043,21.911731751706533,22.925538072847047,23.452006109708385,23.532661769085912,23.462316585059565,23.62910994703104,23.57444639754977,23.381863513284305,23.33641172046678,23.31922825089636,23.09015707491415,23.87519950998247,24.054242802894493,16.19160742954126,16.198022406310038,16.487539586540397,16.129475470454597,23.035636133079883,23.991408453668896,23.974255134917723,24.089335967293326,24.21443674417572,24.093025093626636,24.333007368081244,23.409634180452507,24.171957177123677,22.22302109602421,23.09949717273232,22.27662425722232,24.1341154463229,22.625056057568184,22.80924975773653,22.96697870828175,22.923241750274656,23.41303570847989,23.40143366466564,23.262366679140094,23.591660064874137,23.702330694962374,23.619424495500343,23.194609606260176,24.434922283504736,25.037976423852204,25.240249969476128,24.495741836669566,23.720737134080984,24.85679553794151,23.70553687234308,23.59032016021184,23.632734636459585,8.423245749930794,0.12399544199739,True,False,Unidentified,,,,,lipid,-1.66087779622738e-05,0.485922352281001,-0.6421521004396604,0.0094507230593771,6.980558984032159e-05,0.2221766180782755,1.2807180739594069e-05,0.6679138881154201,0.6609101721124663,0.1798575638228416,0.0297650679743839,1.5262931213142723,0.4687471015241932,0.3290614046955648,0.9635596965624657,0.0161213738112868
vl_5443,16.495,925.73114,+,TG 56:8,TG,80.0,16.324009546667938,16.363065432953842,19.54287028158275,28.75362607820852,29.66176059467295,30.182039405043103,30.10004372101281,30.137670502893695,29.97199762943773,29.872839473703195,29.925258768455333,29.792247186891505,29.750785294341107,29.71831868527936,30.40869598011748,30.571714056498937,16.312045888052502,16.31846086477561,16.607978045180197,16.249913928942266,29.720496356616547,30.618745569198257,30.23525276349452,30.723758176438302,30.72920345285966,30.59170531117361,30.61917025202791,29.908215037363465,30.40844773116481,28.91471721864547,29.714318344566152,29.078792850717612,30.715335584246255,29.73861424830886,29.586718556319425,29.748734408444854,29.79548801230673,30.10291230388148,30.043575884554865,29.823129508600346,30.01743989336877,30.390103196901496,30.00999631466757,30.024692146192137,30.833525193311548,31.28406713188313,31.443030781942184,30.77955692048834,30.14088948878987,31.320453640753485,30.29487039680516,30.1089808985217,30.02322104445169,10.196459209665932,0.211550157196632,True,True,Glycerolipid,56.0,8.0,56:8,True,lipid,-8.35913588562295e-06,0.6609657904492423,-0.4142007596181773,0.0396784384942448,6.20613858936942e-05,0.1930259593222048,7.329527613041077e-06,0.766287834368927,0.7980302119656223,0.0979806667425191,0.0966970686183653,1.0145866913995725,0.4398800012654204,0.3566657823684551,0.9635596965624657,0.0161213738112868
vl_5444,16.495,961.80249,+,Unidentified,Unidentified,79.0,16.294178910085204,16.33323479630453,16.325151855728453,26.55188872123253,27.47453717417121,28.014010498613278,27.91460480386695,27.83462616183136,27.808487779718146,27.692301806929787,27.630537519218432,27.56827383663704,27.729728803936904,27.52784333720463,28.201828282400363,28.292817366307435,16.28221525132651,16.288630228199814,16.578147408358646,16.220083292166798,27.60517636319583,28.291880914023025,28.07257647792128,28.359935210688725,28.133032525814144,28.094372081056814,28.558689930548656,27.78416061061437,28.290528131955117,26.697938788541805,27.52254478679873,26.833427248810757,28.54481763445686,27.61996331965022,27.500468518194037,27.592297485505316,27.514453150023527,28.02224035846994,27.920079092425752,27.736123385227533,27.48090781365072,28.18741693538413,27.98180567210101,28.00708114981671,28.5002312401064,28.92231196836408,29.064105899659303,28.432064026111675,28.11518174410487,28.994414633608955,28.058164016241903,27.98693754817779,27.820471956840205,8.391403685529058,0.2358542096458801,True,False,Unidentified,,,,,lipid,-8.546669271700515e-06,0.6236669370703103,-0.4530292177309998,0.0123868116304884,3.934116067418829e-05,0.3646103431661115,1.8799253521486252e-05,0.3774428723434808,0.7658500729827126,0.1158562419199656,0.0377578695360227,1.422992518474922,0.6108152676752169,0.2140901160422227,0.9635596965624657,0.0161213738112868
vl_5448,16.507,870.7608,+,TG 52:5,TG,160.0,19.60583839358566,19.1532723951164,20.226718784885644,27.3252005237872,28.69100380433388,29.552405965437416,29.40697589022605,29.437666454555497,29.440248727538084,29.307695824985075,29.21662115668523,29.14185327454361,28.933926639671768,28.74984625006278,29.829617652505373,30.16605670154213,17.614460745234524,18.656631928214946,20.38952587143386,18.700989135017576,28.37049392746405,30.16557836226558,29.465863103299743,30.217020586614368,30.109628273803448,29.85486136318105,29.33618436201165,28.07238168168429,28.68064585862814,27.76776827948615,28.96584596209184,28.07150391728338,29.578172287111336,28.32573561341668,28.342461030664303,28.464852065705603,28.88918588492796,29.387785071522107,28.00291034133994,27.89032820622876,28.567028256160125,28.88750282552892,28.096634490188467,28.36082161046412,29.47935700713058,30.19370280538937,30.46051293710256,29.941507169402595,28.729169527187143,30.569453680487754,28.738871261977614,28.50698066233775,28.915210259688923,12.36483516135679,0.0629662145904448,True,True,Glycerolipid,52.0,5.0,52:5,True,lipid,3.09889071403043e-05,0.2462457066322056,0.0968279962036895,0.7425027278347269,0.0001043193247631,0.1081821986197523,1.742153405814731e-05,0.6665104889932372,0.4024843618747086,0.3952509890438371,0.8060450842905181,0.0936406662457716,0.36328016716028,0.4397583112701306,0.9635596965624657,0.0161213738112868
vl_5449,16.507,908.77637,+,Unidentified,Unidentified,55.0,16.27555747690407,16.415496684043795,16.40741374341456,23.57741841236864,24.804253038845225,25.85890524381777,25.95500038648477,25.8095801948264,25.7009511619619,25.48816838199702,25.609755389828997,25.59773066560001,25.484832891138176,24.95951099164189,26.27301517323969,26.269960118562707,16.36447713914952,16.370892116014595,16.609545091107872,16.302345180008295,25.58536054062701,26.65844212855844,26.22285594231275,26.46044257684697,26.799487210766625,26.465976927002284,26.20256113736544,24.96864553749281,25.598371277499524,24.09976159051453,25.69081974730367,24.660263572485725,26.722764691937552,25.1241346104341,25.03315954887306,25.51230306241047,25.478562062548157,26.157465988923175,25.25243200277865,25.221889594783285,25.69965443949589,25.558806322723623,25.24721785484486,25.461994756727105,26.50428122124796,27.2615991794285,27.305738443299173,26.30468299250812,25.778614357261777,27.21775782984935,25.88854489296904,24.81502229533193,25.571262540090565,12.29642506957014,0.0916562953143026,False,False,Unidentified,,,,,lipid,7.458018883230492e-06,0.7702565835322067,-0.1029398018802325,0.7118295546966733,8.802857300039846e-05,0.1780417078503021,-3.15679867525032e-06,0.9316774128546416,0.8724053060794885,0.0592817016512986,0.7855813944731622,0.1048088108286977,0.427300098840725,0.3692670067241643,0.9761271689596596,0.0104935991573698
vl_5471,16.593,861.69971,+,Unidentified,Unidentified,25.0,16.626969476104417,16.591006284376032,16.58858090417174,18.954910275748457,20.37217562385325,21.384328450292728,21.195714940320887,20.887633959583344,20.61545373863037,20.84212255168206,20.80160053857572,21.05717249170493,20.967087497334617,20.03335710781897,21.51525893428142,21.855633852678388,16.579624937661304,16.50915263829381,17.139387740960615,16.593119274351114,21.592767042044677,22.13390722867959,21.48866131365503,22.031012232786743,22.2469995310744,22.29842773978443,21.399947893104983,20.235143151346595,20.498439368353758,20.870668584460844,20.591895830818878,20.005196349946157,21.65045644205369,20.55503951141145,20.52297058634516,21.26520332686193,20.73171492427277,21.569364488407054,18.914321654536646,19.921289500666216,20.58103428891627,20.266028031459808,20.37873464789184,20.481653867869763,21.65653369630869,22.40274519170388,22.61308103474745,21.4910736971785,21.561738303502757,22.12914106365253,20.93748415635395,20.069819334369765,19.85604279308615,12.97985089246242,0.134048952547347,True,False,Unidentified,,,,,lipid,5.796498994416048e-05,0.0402901542651207,0.4483828046707687,0.1533064937888291,0.0001003664730791,0.075825120270721,3.5251610415216344e-05,0.4500438051141442,0.1197337499791048,0.9217834154773638,0.2558706973799473,0.5919794471916066,0.3413785343305829,0.4667637905290359,0.9635596965624657,0.0161213738112868
vl_5484,16.681,837.70062,+,Unidentified,Unidentified,79.0,21.060141024318213,21.33278347443201,21.09786000528669,22.466957913822696,23.22916429991922,24.17514290863203,24.177229657030345,24.03546491565279,24.13009738338154,23.978497535436347,23.853823841199866,24.048223704709496,23.881443501094303,23.600003612088912,24.85035190292701,25.241725311306343,21.4189742052422,20.97168630703608,23.569082477722063,21.302497556257944,24.57310626719039,25.323412808976645,24.632377811842748,24.88206427327951,24.795261133128637,24.860256733686228,24.29391278056734,23.725296080224236,23.945651168505808,23.705168857986,24.2194894588631,23.441146251889265,24.89340529054278,23.97079738279453,24.228344060719287,24.26912001070237,24.11756152466648,24.72295688335985,23.35039040269109,23.684361955566267,24.07129744650923,23.722158179631386,23.24341299316424,23.59495091911819,24.9346346270852,25.568490445878403,25.5956946950214,25.332959137166185,24.401060889587157,25.67576025170101,24.03840222498181,23.360291676678155,23.9122517248988,8.278681535270973,0.0201290373937257,True,False,Unidentified,,,,,lipid,2.063518627459505e-05,0.3606208755622827,0.1950213833654177,0.4294840004887651,4.1219857165256525e-05,0.3203035971761485,6.85115950507559e-06,0.8612615639770971,0.5358441850047712,0.2709614779010632,0.5438507810182602,0.2645202434451666,0.5623107594870161,0.2500236064405643,0.9672699316188826,0.0144523124178722
